Date,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_remainder,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2006-12-29,0.6650189194839888,0.500657706897255,0.7055173829866099,0.640184068416297,0.12101295186545524,0.4262944917003882,0.5807063406632836,0.5695750699343931,0.39572745604309745,0.4807592453701033,0.7677272727272725,0.49249999999999994,0.41750000000000004
2006-12-30,0.5843445302768306,0.7951829342904924,0.6816745648951006,0.5661146237108622,0.2969263483471873,0.6516640515319184,0.6397047516530833,0.3732863306540222,0.39572745604309745,0.4807592453701033,0.7677272727272725,0.49249999999999994,0.41750000000000004
2006-12-31,0.7320162249606462,0.38455969327405476,0.6352237101733778,0.710396923788111,0.0,0.028656371294078786,0.3332820749397714,0.8323707286837108,0.39572745604309745,0.4807592453701033,0.7677272727272725,0.49249999999999994,0.41750000000000004
2007-01-01,0.5759023049885342,0.37771240363829184,0.6519836937469314,0.5377277216280388,0.0,0.029069287306961764,0.3013993541442411,0.6411891843444146,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-02,0.2658984628521557,0.48522963657870055,0.782859904446159,0.21979996217772263,0.0,0.02873895449665538,0.33635757855348813,0.23072167542342634,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-03,0.21243913649556098,0.5015091569115309,0.8992057212111533,0.16684877392784347,0.0,0.028408621686348997,0.2442462453226716,0.1910039074711691,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-04,0.682830175477114,0.5157186849940858,0.6246747263093582,0.65582778256393,0.10158515368258264,0.6273845899743993,0.5585114562509611,0.5633550799014952,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-05,0.568435906922256,0.44141310111351306,0.678434779995797,0.5353218045428757,0.14334042141890585,0.03129903377652986,0.38966630785791173,0.5792160544853848,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-06,0.31599749108913455,0.48993555492107516,0.6191042578551453,0.282574436343006,0.12913203170307364,0.03319844743579156,0.2910451586447281,0.28708547572935056,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-07,0.5127638954821587,0.6273045233919322,0.7077660032652595,0.4897459603706583,0.19205490044461626,0.6752828474688248,0.6566200215285254,0.28864101316726537,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-08,0.469553478390392,0.5291430436023984,0.6121735994951862,0.4344518921644848,0.0,0.0385663556032703,0.8994310318314624,0.3132996021258112,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-09,0.391557271923955,0.528327283109679,0.6778403229199021,0.3564959761299405,0.16315484245118886,0.3523825253943348,0.5018196729714491,0.24954308449953647,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-10,0.45141960025860045,0.5823816127584941,0.7167780126002903,0.41978525351431994,0.07452155422385462,0.36799075068131143,0.5644574299041468,0.3186827011386577,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-11,0.4724516307711129,0.586378839172819,0.726025901701739,0.44252064465970453,0.13319157162188283,0.17920554959121315,0.6363729560715568,0.35025616964158923,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-12,0.30613405243154435,0.5076579516254027,0.7536118150221895,0.26481897837826474,0.0,0.03625402593112561,0.42421446511866323,0.25333393085552397,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-13,0.6676212650726339,0.7411591956601542,0.591019040655457,0.653926162509718,0.7544944906243959,0.24568502766537287,0.581321441386027,0.5019980098191613,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-14,0.6301220978148424,0.5789860097075499,0.557718519241277,0.6172579012485191,0.17175720085057025,0.3480881988603518,0.6650776564662464,0.5047791876541837,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-15,0.45013707250995405,0.4457621242403231,0.7321717965925139,0.41250446512996153,0.10622462787550743,0.18490379056899828,0.7772310215797837,0.28039034756893955,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-16,0.3532930293087548,0.47270261451237916,0.7829305181341972,0.31525918766153255,0.19940073458341387,0.05318358245932778,0.337434004818289,0.30479139006518574,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-17,0.59657609923019,0.5117673451074765,0.7151769348651342,0.5654850707066461,0.3382949932341001,0.47377983318193084,0.8234148341790969,0.3589528171641489,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-18,0.3815869908697934,0.45303258963168413,0.7071249712036405,0.3429850181757055,0.0,0.02774795606573623,0.6915269875442104,0.2677624719709,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-19,0.3101446227059785,0.433505322837215,0.6542889051372711,0.26989346725221147,0.20326696307751788,0.027252456850276656,0.3676251986262751,0.24408601511911118,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-20,0.6565008570436164,0.6076446955173961,0.5610087240457133,0.6459834842722363,0.41793930021264253,0.4312494838549839,0.5863960223486596,0.5060685397547531,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-21,0.7138039957380358,0.5856548517355304,0.5682669097246595,0.7097245277468428,0.9999999999999999,0.4597406887439095,0.594546106925009,0.47420458907841023,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-22,0.4568023620968428,0.4299108781661704,0.7582938531034955,0.4195961421277132,0.10187512081964044,0.24634569328598566,0.5823466092572659,0.3392416039583325,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-23,0.3724065055706787,0.3525105029163438,0.841906970222059,0.3368073795465529,0.0,0.08786852754149807,0.25941872981700753,0.3806882267791088,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-24,0.6259401607161037,0.45391972916751644,0.7478054668015517,0.5995041079195645,0.3348153875894065,0.2048063423899579,0.6019785739914911,0.5201072516336922,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-25,0.3344259190436306,0.3675001019700616,0.8896338104348018,0.28903574205206867,0.11192731490431083,0.021636799075068134,0.5760930852427085,0.22590766230421475,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-26,0.33895687463783564,0.3642931435330587,0.842573042598584,0.2960013447920825,0.11241059346607384,0.021554215872491535,0.4222666461633093,0.2802915404356045,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-27,0.4282226494986996,0.37790614675531264,0.7592629132903959,0.3889285789329915,0.11308718345254204,0.3217441572384177,0.634271361935517,0.26933636701828684,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-28,0.6473819632437016,0.3909328221234246,0.6646623457790675,0.6297689533714926,0.33500869901411173,0.3300850606986539,0.6174073504536368,0.518257992444224,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-29,0.4153579869719314,0.422400783130073,0.7097211510531949,0.37675190687314825,0.10854436497196984,0.024279461557519203,0.7818955353939208,0.2652145437621113,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-30,0.35777496309747414,0.461246278092752,0.7754389567203184,0.31920951440398393,0.10854436497196984,0.11759848046907259,0.41770464913629607,0.2877927836237165,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-01-31,0.49519397760834755,0.474130195374638,0.6369945612436005,0.46258746401630557,0.0,0.49137005533074574,0.7715413398944078,0.297941842013333,0.1323952884450827,0.5307794380661166,0.0,0.0,0.0
2007-02-01,0.382277905034288,0.383060733368683,0.6709617484149497,0.34222857262927864,0.11308718345254204,0.03187711619456603,0.6737915833717771,0.2544958595491695,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-02,0.3493821786044539,0.35572765835950565,0.6667970432396153,0.3073060032359059,0.0,0.029399620117268148,0.5811676662053412,0.26081195706695076,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-03,0.8442061882278113,0.6266672105069953,0.5640896843918703,0.8326679414174948,0.45872801082543974,0.37765298538277314,0.9141421907837409,0.6480619493729527,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-04,0.7533310735817299,0.4754201166537505,0.6162396458297863,0.7380702233615599,0.3277595205876667,0.37963498224461145,0.7418114716284792,0.6069727600071919,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-05,0.3446777612369919,0.3753212056940083,0.7011188012700451,0.30349225693933723,0.08660351826792963,0.21174333140639195,0.40232713106771234,0.2609858144272453,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-06,0.26678755918754526,0.3634365950157034,0.7338484960786893,0.22418104263411148,0.11453701913783104,0.03344619704352135,0.23153416371930904,0.24487431246703054,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-07,0.48770788702191686,0.4530223926255252,0.7255937058664443,0.4526065852787291,0.3188671950512275,0.29011479065158147,0.614383105233482,0.3239950693620677,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-08,0.3773870372100642,0.35408084186482847,0.7722968980057878,0.3358618226135194,0.21515561569688768,0.03022545214303411,0.5206315034086832,0.27981154294087823,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-09,0.33942321027463523,0.4029499938817963,0.7681962960366207,0.29644260469416484,0.0,0.2514658518457346,0.5007945051002102,0.22982053277022266,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-10,0.5927297729536224,0.49193926663131704,0.6453379941706139,0.566987455611355,0.49014111734003474,0.23379304649434307,0.7383771592598288,0.4024927473944343,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-11,0.7481540357306112,0.5208477790920586,0.6070673784793499,0.7351495030573008,0.23487338101681807,0.39350896027747956,0.6722025731713569,0.6351430516718113,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-12,0.39334971024761034,0.34849288248970106,0.6497856549043988,0.3551616902355487,0.21525227140924028,0.03295069782806177,0.5903429186529294,0.2778019246333742,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-13,0.29634016607917313,0.34332809887017174,0.7268311982291493,0.2523061082977873,0.0,0.23354529688661327,0.32067251012353276,0.23473605267122116,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-14,0.5234590288738433,0.5162387323081944,0.6697538036238342,0.49220440839654545,0.3184805722018171,0.31323808737302833,0.5935209390537701,0.37218757373414835,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-15,0.4159198522809594,0.4230839825427255,0.6909439197107368,0.379126305393877,0.0,0.19514410768849616,0.7190527448869752,0.2704739988758664,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-16,0.3566709249995705,0.38668576905820456,0.7018855357124956,0.32059633123909975,0.11096075778078483,0.0709389710132959,0.4453841816597468,0.2863700688896292,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-17,0.4351024618583118,0.6091895419504834,0.593357305261474,0.4024920678279506,0.17059733230233906,0.18383020893550253,0.3668563227228459,0.3801191408854739,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-18,0.8023155889760434,0.6513898519394706,0.5828839431484703,0.7890147296757789,0.5902764353373284,0.6609133702204972,0.672971449074786,0.5926867603300698,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-19,0.4580844708556986,0.4501570338948485,0.6275077875379367,0.4261730159063688,0.15793543398414844,0.2394912874721282,0.6707160797580605,0.3049182735424193,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-20,0.6598938363668891,0.47711281967614305,0.6329785955388196,0.6323989830009875,0.19891745602165087,0.42868940457510946,0.4978727766671793,0.5756212026069966,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-21,0.4342565214713412,0.4840263898519395,0.6759252396358129,0.3983526296988926,0.3409046974676203,0.1925840284086217,0.5919319288533498,0.2776464248825518,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-22,0.7058884406163675,0.35167944691438596,0.5434172557455916,0.6855257078825547,0.13618789870481346,0.3409860434387646,0.6279665795273977,0.6214963287480705,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-23,0.27516735499706074,0.3807154219521149,0.692151363695551,0.22822592506986616,0.0,0.04153935089602775,0.5528730329591471,0.17173543661144447,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-24,0.14977250949326115,0.31152363666027655,0.6328098238163449,0.09663591855602949,0.0,0.02997770253530432,0.18258239786765085,0.12942708600486044,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-25,0.10511196873665778,0.2899416731247706,0.7639489578220946,0.049463133785799814,0.0,0.02716987364770006,0.08508893331282998,0.10323455679601402,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-26,0.11909449602441537,0.2760329567239059,0.7345285910315624,0.06433989619886113,0.0,0.02733504005285325,0.14506125378030654,0.102269162509658,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-27,0.10854181916149247,0.2885854713056247,0.8550115686254856,0.054180412262822795,0.0,0.02593112560905112,0.09862114921318367,0.10362114645430871,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-02-28,0.10909949457261574,0.2890137455643023,0.7984234617734565,0.054474585530877674,0.0,0.028078288876042613,0.10113281049771901,0.10312495106887182,0.5472755277432605,0.7115329140945018,0.8939393939393937,0.6818181818181818,0.0
2007-03-01,0.10842701595890211,0.27437084471999024,0.7379766423942549,0.05299321300245844,0.0,0.02609629201420431,0.10149161925265263,0.1025337280579323,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-02,0.10803400353543584,0.2727903087653465,0.6853459069101291,0.052835620180286196,0.0,0.028078288876042613,0.10092777692347123,0.1018167014291399,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-03,0.17160187757704906,0.34412856385365254,0.7355737737757799,0.12048496564476474,0.0,0.028656371294078786,0.2356348352042647,0.14105177223821913,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-04,0.4379909774738518,0.44785760900599586,0.6448311781968954,0.4046878611502174,0.14266383143243766,0.7193822776447271,0.4822389666307858,0.24701783333774277,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-05,0.5573259736380003,0.5250336501203247,0.6449113072045982,0.5319283057720997,0.5535472646433404,1.0,0.5139166538520683,0.26689048552097544,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-06,0.26113538691402705,0.4745380756209977,0.713937940083536,0.21841314534260675,0.0,0.14369477248327692,0.24091444974114512,0.23219676333747818,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-07,0.49759353213840235,0.4364318636048456,0.6660162862208168,0.4634489714441805,0.10400154649139763,0.3931786274671732,0.7951714593264647,0.2953971533826865,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-08,0.3293536286401309,0.4777399355549211,0.6906699786656532,0.2917463385934315,0.21070945292866808,0.2795441407217772,0.3411246091547491,0.22648214749475323,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-09,0.2666057176184788,0.3039676550964637,0.7067548753493114,0.22110272950768,0.10564469360139184,0.028491204888925595,0.44241119483315394,0.18046393998573507,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-10,0.5205344801363224,0.6208141289717339,0.6284633259547903,0.49423210270849527,0.3991880920162381,0.4477661243703031,0.5627659029166027,0.3382259962107734,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-11,0.7291754741812205,0.44197393645225763,0.643208064984627,0.7044924460507238,0.4649139764160062,0.28243455281195806,0.48695473883848484,0.6524607565602807,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-12,0.4086549883038999,0.34267549047599627,0.6829745890884311,0.3721817150301527,0.13560796443069784,0.23461887852010901,0.6331949356707162,0.25777539248839015,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-13,0.2702785821217894,0.3230360566137782,0.7074399783651693,0.22673404635330208,0.13048521167601004,0.31868857874308365,0.27284842893023736,0.17769734025235234,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-14,0.37570060330339927,0.4015632010441734,0.6987374673223883,0.3373116765775041,0.3368451575488111,0.039639937236766044,0.44118099338766725,0.28050535259298537,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-15,0.3948589114729041,0.40616205082187873,0.6629102855597502,0.3566535689521127,0.0,0.2694689900074325,0.5656876313496335,0.2772198804271708,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-16,0.35657162441922774,0.3319329444874985,0.6085808151123331,0.3164989178626211,0.10690121786197564,0.38021306466264765,0.2752575734276488,0.28002211552011697,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-17,0.42487450208300764,0.32392829465268996,0.5146510882520872,0.38864491185308137,0.21341581287454087,0.029647369724997936,0.6291967809728843,0.30710390892897926,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-18,0.49672203337421267,0.6155167842721377,0.7182468774727298,0.46896472022020963,0.6344480958824666,0.6085556197869354,0.30016915269875444,0.31955900702610507,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-19,0.4509415329076676,0.3690398499000694,0.6785304339987377,0.4140488747872496,0.15928861395708485,0.22181848212073665,0.7236660003075505,0.28222070921924547,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-20,0.43705411630234803,0.4202951013582413,0.7015029197007188,0.4041625517429765,0.3619756427604871,0.23428854570980265,0.5769132195396997,0.27428644241946815,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-21,0.4487573391299174,0.3641095974221969,0.7138352747924159,0.4106658822046185,0.18026290353759905,0.34131637624907096,0.6322722845866011,0.281333604737991,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-22,0.3048104636834314,0.29017110576334787,0.7698609761716355,0.25830514172847807,0.03411946646046781,0.0607812370963746,0.5362653134450767,0.20569107490822544,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-23,0.2742304938255569,0.3046049679814007,0.7613477699095554,0.22658695971927462,0.10893098782138023,0.06416714840201504,0.42898149571992417,0.18698521078585145,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-24,0.621870931871003,0.48696822612880863,0.6213699055479331,0.5972137589039944,0.35830272569108834,0.47873482533652656,0.8397150033317956,0.3820731464348712,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-25,0.6989009478806029,0.6015519843373986,0.6450446598453681,0.6742935800444279,0.44751594819253815,0.2972995292757453,0.4796760469526885,0.615747697334853,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-26,0.29666195023825853,0.41034282334706534,0.7390879315698271,0.25527935954277065,0.10516141503962884,0.028408621686348997,0.46624634783945873,0.21176096448720447,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-27,0.23152118852319925,0.38678773911979447,0.6860946123258422,0.18821836061440186,0.0,0.2493186885787431,0.18950228099851352,0.1895639149869904,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-28,0.4889397170059157,0.5009738140881838,0.6747458408036948,0.4573658885083314,0.10844770925961723,0.7041869683706334,0.7118765697883028,0.2488206585738405,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-29,0.33318193835570803,0.5065260839417547,0.6813860315107334,0.29262885839759617,0.11231393775372124,0.03798827318523412,0.5496950125583064,0.22937455084598884,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-30,0.2937943841122423,0.4617408328914631,0.7176273800819324,0.2557731503855771,0.10574134931374443,0.03864893880584689,0.4211902198985084,0.220197905828703,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-03-31,0.7352244297863193,0.5901619284578048,0.5893718887408745,0.7153243260280304,0.2532379663638121,0.6364687422578248,0.9063509149623251,0.4937576028849523,0.24294420096284777,0.682686205503952,0.3131818181818181,0.0,0.0
2007-04-01,0.5836427223777837,0.5163559978790228,0.6444480613788208,0.555315080582463,0.4474192924801855,0.4460318771161946,1.0,0.273639606650422,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-02,0.410772981694755,0.44442631643349517,0.6758641412674429,0.3709840095816436,0.16963077517881306,0.08010570649929805,0.8529909272643396,0.2156527776952885,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-03,0.3441624037947067,0.4302116898478607,0.679097847534532,0.3054464079342733,0.35086023583993814,0.08605169708481296,0.39146035163257986,0.2441238101974361,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-04,0.42985587170197415,0.43928192682628386,0.6666092408778148,0.39168120022693365,0.33191571621882854,0.034684945082170286,0.7559587882515763,0.252619063945493,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-05,0.3863249274204935,0.6233888730268794,0.7272819238974755,0.3542581580550944,0.10496810361492363,0.35320835742010076,0.5393920754523553,0.2405165399361695,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-06,0.33543065656119153,0.36508851001346004,0.7281002413886348,0.2935218843899056,0.0,0.4513997852836733,0.46983443538879494,0.19524397532953258,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-07,0.3255391455876394,0.35365766610923033,0.6699846753272745,0.2841398583765838,0.10893098782138023,0.25691634321578993,0.3036034650674048,0.2549180845670277,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-08,0.33703873937703754,0.3463973977240283,0.6678637606546545,0.2958857767224895,0.0,0.04005285324964902,0.18171100517709776,0.3690462627956587,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-09,0.20968763054150655,0.40816066402904105,0.6823811336251389,0.16386501649471533,0.25778078484438427,0.042447766124370304,0.19483315392895587,0.15711953989351507,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-10,0.16285378974170536,0.3796855243300567,0.7013631947435357,0.11641907083272043,0.020201043881693408,0.061276736311834175,0.13183658824132452,0.15279578293314647,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-11,0.18592294861551106,0.4905932618183302,0.7259638017207699,0.13694816246769345,0.0,0.09183252126517467,0.3291301450612538,0.11757023000464879,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-12,0.11264666213878366,0.3768099685932211,0.6611484490028943,0.05972767960328632,0.0,0.044677512593938394,0.09318775949561742,0.10695089285473246,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-13,0.11543629616377138,0.3865685034873761,0.6463230801590569,0.06316320312664159,0.0,0.04608142703774053,0.10190168640114819,0.10751673917022525,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-14,0.11611631659371355,0.3966890321001754,0.6652650767736041,0.06377256203904097,0.0,0.04773309108927244,0.10292685427238711,0.10774512942924573,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-15,0.15212765110552548,0.43730880613451895,0.659751199431085,0.10425290496102202,0.0,0.08473036584358742,0.14829053257470912,0.132559218138614,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-16,0.19952084327561187,0.4743494310070564,0.6900725167519717,0.1561429682082746,0.09201623815967523,0.10777107936245768,0.23865908042441952,0.1451358004160698,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-17,0.25636602612904125,0.5566392707101195,0.6567929366279728,0.21804542875753818,0.14807655132418324,0.032124865802295816,0.31775078169050186,0.19883828727823064,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
2007-04-18,0.20912744119164045,0.421197536403312,0.6532672602890663,0.16544094471643794,0.15261936980475546,0.029317036914691553,0.175816289917474,0.1826058410673762,0.0,0.0,0.035303030303030294,0.15159090909090908,0.0
